#! FIELDS phi psi file.free
#! SET sample_size 18721
#! SET effective_sample_size 3966.19
#! SET min_phi -3.14159
#! SET max_phi 3.14159
#! SET nbins_phi 100
#! SET periodic_phi true
#! SET min_psi -3.14159
#! SET max_psi 3.14159
#! SET nbins_psi 100
#! SET periodic_psi true
   -1.382301    -3.078761      5.140508
   -1.319469    -3.078761      5.175845
   -1.256637    -3.078761      5.403050
   -1.193805    -3.078761      5.773278
   -1.130973    -3.078761      6.241829
   -1.068142    -3.078761      6.919755
   -1.005310    -3.078761      7.958770
   -0.942478    -3.078761      9.365686
   -0.879646    -3.078761     11.010269
   -0.816814    -3.078761     12.796725
   -0.753982    -3.078761     14.793636
   -0.691150    -3.078761     17.170007
   -0.628319    -3.078761     20.079572
   -0.565487    -3.078761     23.581566
   -0.502655    -3.078761     27.491232
   -0.439823    -3.078761     31.319095
   -0.376991    -3.078761     35.014747
   -0.314159    -3.078761     39.199322
   -0.251327    -3.078761     44.306249
   -0.188496    -3.078761     50.472817
   -0.125664    -3.078761     57.705074
   -0.062832    -3.078761     62.201165
    0.000000    -3.078761     57.373677
    0.062832    -3.078761     52.924114
    0.125664    -3.078761     48.697560
    0.188496    -3.078761     43.802232
    0.251327    -3.078761     38.870213
    0.314159    -3.078761     34.654642
    0.376991    -3.078761     31.287170
    0.439823    -3.078761     28.684534
    0.502655    -3.078761     26.688411
    0.565487    -3.078761     25.041899
    0.628319    -3.078761     23.437414
    0.691150    -3.078761     21.802679
    0.753982    -3.078761     20.342011
    0.816814    -3.078761     19.199154
    0.879646    -3.078761     18.346043
    0.942478    -3.078761     17.741683
    1.005310    -3.078761     17.438594
    1.068142    -3.078761     17.450568
    1.130973    -3.078761     17.690749
    1.193805    -3.078761     18.148877
    1.256637    -3.078761     18.925771
    1.319469    -3.078761     20.030368
    1.382301    -3.078761     21.327286
    1.445133    -3.078761     22.728733
    1.507964    -3.078761     24.236024
    1.570796    -3.078761     25.714456
    1.633628    -3.078761     26.980093
    1.696460    -3.078761     28.096974
    1.759292    -3.078761     29.111353
    1.822124    -3.078761     29.789907
    1.884956    -3.078761     30.059088
    1.947787    -3.078761     30.127453
    2.010619    -3.078761     30.170299
    2.073451    -3.078761     30.298859
    2.136283    -3.078761     30.479322
    2.199115    -3.078761     30.439785
    2.261947    -3.078761     29.949557
    2.324779    -3.078761     29.226451
    2.387610    -3.078761     28.600499
    2.450442    -3.078761     28.165776
    2.513274    -3.078761     27.848648
    2.576106    -3.078761     27.455817
    2.638938    -3.078761     26.667285
    2.701770    -3.078761     25.152176
    2.764602    -3.078761     22.985766
    2.827433    -3.078761     20.708195
    2.890265    -3.078761     18.648462
    2.953097    -3.078761     16.777647
    3.015929    -3.078761     14.979995
    3.078761    -3.078761     13.237253

   -3.141593    -3.015929     12.103229
   -3.078761    -3.015929     10.465016
   -3.015929    -3.015929      8.865324
   -2.953097    -3.015929      7.312216
   -2.890265    -3.015929      5.915508
   -2.827433    -3.015929      4.737324
   -2.764602    -3.015929      3.777824
   -2.701770    -3.015929      3.020817
   -2.638938    -3.015929      2.471031
   -2.576106    -3.015929      2.176741
   -2.513274    -3.015929      2.185625
   -2.450442    -3.015929      2.433374
   -2.387610    -3.015929      2.716780
   -2.324779    -3.015929      2.925507
   -2.261947    -3.015929      3.168784
   -2.199115    -3.015929      3.537352
   -2.136283    -3.015929      3.995750
   -2.073451    -3.015929      4.457779
   -2.010619    -3.015929      4.874047
   -1.947787    -3.015929      5.293355
   -1.884956    -3.015929      5.779166
   -1.822124    -3.015929      6.218980
   -1.759292    -3.015929      6.413956
   -1.696460    -3.015929      6.388353
   -1.633628    -3.015929      6.259903
   -1.570796    -3.015929      6.097157
   -1.507964    -3.015929      5.955988
   -1.445133    -3.015929      5.851082
   -1.382301    -3.015929      5.830398
   -1.319469    -3.015929      6.000718
   -1.256637    -3.015929      6.402314
   -1.193805    -3.015929      6.959600
   -1.130973    -3.015929      7.587758
   -1.068142    -3.015929      8.343171
   -1.005310    -3.015929      9.374442
   -0.942478    -3.015929     10.732461
   -0.879646    -3.015929     12.334103
   -0.816814    -3.015929     14.116096
   -0.753982    -3.015929     16.155156
   -0.691150    -3.015929     18.586490
   -0.628319    -3.015929     21.515422
   -0.565487    -3.015929     25.019583
   -0.502655    -3.015929     29.088425
   -0.439823    -3.015929     33.461879
   -0.376991    -3.015929     37.821648
   -0.314159    -3.015929     42.424614
   -0.251327    -3.015929     47.790654
   -0.188496    -3.015929     54.182510
   -0.125664    -3.015929     60.929800
   -0.062832    -3.015929     58.102463
    0.000000    -3.015929     52.771948
    0.062832    -3.015929     48.529727
    0.125664    -3.015929     45.129190
    0.188496    -3.015929     41.594060
    0.251327    -3.015929     37.328421
    0.314159    -3.015929     33.258388
    0.376991    -3.015929     29.938069
    0.439823    -3.015929     27.386773
    0.502655    -3.015929     25.442551
    0.565487    -3.015929     23.807168
    0.628319    -3.015929     22.174473
    0.691150    -3.015929     20.561467
    0.753982    -3.015929     19.203068
    0.816814    -3.015929     18.197024
    0.879646    -3.015929     17.485878
    0.942478    -3.015929     17.023995
    1.005310    -3.015929     16.861819
    1.068142    -3.015929     17.035498
    1.130973    -3.015929     17.488391
    1.193805    -3.015929     18.181418
    1.256637    -3.015929     19.147939
    1.319469    -3.015929     20.356052
    1.382301    -3.015929     21.677374
    1.445133    -3.015929     23.067252
    1.507964    -3.015929     24.552303
    1.570796    -3.015929     26.002655
    1.633628    -3.015929     27.228449
    1.696460    -3.015929     28.302279
    1.759292    -3.015929     29.334941
    1.822124    -3.015929     30.075664
    1.884956    -3.015929     30.340526
    1.947787    -3.015929     30.413162
    2.010619    -3.015929     30.543685
    2.073451    -3.015929     30.774182
    2.136283    -3.015929     31.007615
    2.199115    -3.015929     30.965389
    2.261947    -3.015929     30.482962
    2.324779    -3.015929     29.846757
    2.387610    -3.015929     29.320457
    2.450442    -3.015929     28.885535
    2.513274    -3.015929     28.445205
    2.576106    -3.015929     27.904538
    2.638938    -3.015929     27.038124
    2.701770    -3.015929     25.541944
    2.764602    -3.015929     23.446317
    2.827433    -3.015929     21.247369
    2.890265    -3.015929     19.301644
    2.953097    -3.015929     17.549008
    3.015929    -3.015929     15.747789
    3.078761    -3.015929     13.875335

   -3.141593    -2.953097     12.660980
   -3.078761    -2.953097     10.968685
   -3.015929    -2.953097      9.370944
   -2.953097    -2.953097      7.863054
   -2.890265    -2.953097      6.537435
   -2.827433    -2.953097      5.445118
   -2.764602    -2.953097      4.543530
   -2.701770    -2.953097      3.771409
   -2.638938    -2.953097      3.158131
   -2.576106    -2.953097      2.812994
   -2.513274    -2.953097      2.803027
   -2.450442    -2.953097      3.043986
   -2.387610    -2.953097      3.298465
   -2.324779    -2.953097      3.443289
   -2.261947    -2.953097      3.626938
   -2.199115    -2.953097      3.982858
   -2.136283    -2.953097      4.490713
   -2.073451    -2.953097      5.050310
   -2.010619    -2.953097      5.562194
   -1.947787    -2.953097      6.014758
   -1.884956    -2.953097      6.457468
   -1.822124    -2.953097      6.832598
   -1.759292    -2.953097      6.997077
   -1.696460    -2.953097      6.943162
   -1.633628    -2.953097      6.787635
   -1.570796    -2.953097      6.660776
   -1.507964    -2.953097      6.598880
   -1.445133    -2.953097      6.537414
   -1.382301    -2.953097      6.532601
   -1.319469    -2.953097      6.756122
   -1.256637    -2.953097      7.267866
   -1.193805    -2.953097      7.991392
   -1.130973    -2.953097      8.814285
   -1.068142    -2.953097      9.696226
   -1.005310    -2.953097     10.735705
   -0.942478    -2.953097     12.061503
   -0.879646    -2.953097     13.710170
   -0.816814    -2.953097     15.658468
   -0.753982    -2.953097     17.897330
   -0.691150    -2.953097     20.422481
   -0.628319    -2.953097     23.260744
   -0.565487    -2.953097     26.566683
   -0.502655    -2.953097     30.543760
   -0.439823    -2.953097     35.237381
   -0.376991    -2.953097     40.426845
   -0.314159    -2.953097     45.867139
   -0.251327    -2.953097     51.731883
   -0.188496    -2.953097     58.102917
   -0.125664    -2.953097     59.675690
   -0.062832    -2.953097     54.520890
    0.000000    -2.953097     49.271228
    0.062832    -2.953097     45.079130
    0.125664    -2.953097     41.939200
    0.188496    -2.953097     39.283836
    0.251327    -2.953097     35.969237
    0.314159    -2.953097     32.212028
    0.376991    -2.953097     28.966493
    0.439823    -2.953097     26.465776
    0.502655    -2.953097     24.572498
    0.565487    -2.953097     22.958048
    0.628319    -2.953097     21.306584
    0.691150    -2.953097     19.690504
    0.753982    -2.953097     18.380391
    0.816814    -2.953097     17.461632
    0.879646    -2.953097     16.851373
    0.942478    -2.953097     16.480954
    1.005310    -2.953097     16.391422
    1.068142    -2.953097     16.641796
    1.130973    -2.953097     17.216162
    1.193805    -2.953097     18.071593
    1.256637    -2.953097     19.175880
    1.319469    -2.953097     20.444866
    1.382301    -2.953097     21.778070
    1.445133    -2.953097     23.184568
    1.507964    -2.953097     24.680839
    1.570796    -2.953097     26.110425
    1.633628    -2.953097     27.285941
    1.696460    -2.953097     28.308827
    1.759292    -2.953097     29.358024
    1.822124    -2.953097     30.231475
    1.884956    -2.953097     30.655779
    1.947787    -2.953097     30.849557
    2.010619    -2.953097     31.060793
    2.073451    -2.953097     31.285606
    2.136283    -2.953097     31.443174
    2.199115    -2.953097     31.379469
    2.261947    -2.953097     31.007800
    2.324779    -2.953097     30.525436
    2.387610    -2.953097     30.098350
    2.450442    -2.953097     29.684744
    2.513274    -2.953097     29.219732
    2.576106    -2.953097     28.651344
    2.638938    -2.953097     27.762428
    2.701770    -2.953097     26.275779
    2.764602    -2.953097     24.230711
    2.827433    -2.953097     22.060166
    2.890265    -2.953097     20.109902
    2.953097    -2.953097     18.335757
    3.015929    -2.953097     16.482382
    3.078761    -2.953097     14.522078

   -3.141593    -2.890265     13.470771
   -3.078761    -2.890265     11.696764
   -3.015929    -2.890265     10.053428
   -2.953097    -2.890265      8.567507
   -2.890265    -2.890265      7.291091
   -2.827433    -2.890265      6.251905
   -2.764602    -2.890265      5.393263
   -2.701770    -2.890265      4.623549
   -2.638938    -2.890265      3.968538
   -2.576106    -2.890265      3.563330
   -2.513274    -2.890265      3.486365
   -2.450442    -2.890265      3.665942
   -2.387610    -2.890265      3.897622
   -2.324779    -2.890265      4.061224
   -2.261947    -2.890265      4.271251
   -2.199115    -2.890265      4.647704
   -2.136283    -2.890265      5.177693
   -2.073451    -2.890265      5.770709
   -2.010619    -2.890265      6.322223
   -1.947787    -2.890265      6.783000
   -1.884956    -2.890265      7.156276
   -1.822124    -2.890265      7.420398
   -1.759292    -2.890265      7.525508
   -1.696460    -2.890265      7.465011
   -1.633628    -2.890265      7.331336
   -1.570796    -2.890265      7.268044
   -1.507964    -2.890265      7.287939
   -1.445133    -2.890265      7.273161
   -1.382301    -2.890265      7.274704
   -1.319469    -2.890265      7.495363
   -1.256637    -2.890265      8.009772
   -1.193805    -2.890265      8.770800
   -1.130973    -2.890265      9.707048
   -1.068142    -2.890265     10.748025
   -1.005310    -2.890265     11.930021
   -0.942478    -2.890265     13.407910
   -0.879646    -2.890265     15.294854
   -0.816814    -2.890265     17.589257
   -0.753982    -2.890265     20.184810
   -0.691150    -2.890265     22.885931
   -0.628319    -2.890265     25.621562
   -0.565487    -2.890265     28.683727
   -0.502655    -2.890265     32.427029
   -0.439823    -2.890265     36.958161
   -0.376991    -2.890265     42.145191
   -0.314159    -2.890265     47.833754
   -0.251327    -2.890265     53.978780
   -0.188496    -2.890265     57.594647
   -0.125664    -2.890265     55.831948
   -0.062832    -2.890265     51.861867
    0.000000    -2.890265     46.885687
    0.062832    -2.890265     42.715440
    0.125664    -2.890265     39.634540
    0.188496    -2.890265     37.344021
    0.251327    -2.890265     34.813275
    0.314159    -2.890265     31.501410
    0.376991    -2.890265     28.375042
    0.439823    -2.890265     25.931786
    0.502655    -2.890265     24.080315
    0.565487    -2.890265     22.472701
    0.628319    -2.890265     20.804574
    0.691150    -2.890265     19.189678
    0.753982    -2.890265     17.913822
    0.816814    -2.890265     17.055344
    0.879646    -2.890265     16.510146
    0.942478    -2.890265     16.186725
    1.005310    -2.890265     16.114268
    1.068142    -2.890265     16.353879
    1.130973    -2.890265     16.916878
    1.193805    -2.890265     17.795090
    1.256637    -2.890265     18.952482
    1.319469    -2.890265     20.276609
    1.382301    -2.890265     21.670361
    1.445133    -2.890265     23.156861
    1.507964    -2.890265     24.729079
    1.570796    -2.890265     26.189462
    1.633628    -2.890265     27.340086
    1.696460    -2.890265     28.312009
    1.759292    -2.890265     29.328711
    1.822124    -2.890265     30.298093
    1.884956    -2.890265     30.989972
    1.947787    -2.890265     31.435586
    2.010619    -2.890265     31.713899
    2.073451    -2.890265     31.808910
    2.136283    -2.890265     31.798982
    2.199115    -2.890265     31.716677
    2.261947    -2.890265     31.490816
    2.324779    -2.890265     31.152050
    2.387610    -2.890265     30.793884
    2.450442    -2.890265     30.445326
    2.513274    -2.890265     30.097565
    2.576106    -2.890265     29.665399
    2.638938    -2.890265     28.830390
    2.701770    -2.890265     27.287345
    2.764602    -2.890265     25.198544
    2.827433    -2.890265     23.009665
    2.890265    -2.890265     21.005044
    2.953097    -2.890265     19.157508
    3.015929    -2.890265     17.289611
    3.078761    -2.890265     15.358311

   -3.141593    -2.827433     14.485186
   -3.078761    -2.827433     12.567020
   -3.015929    -2.827433     10.789535
   -2.953097    -2.827433      9.257492
   -2.890265    -2.827433      8.001287
   -2.827433    -2.827433      7.009267
   -2.764602    -2.827433      6.201556
   -2.701770    -2.827433      5.459336
   -2.638938    -2.827433      4.784028
   -2.576106    -2.827433      4.306551
   -2.513274    -2.827433      4.121647
   -2.450442    -2.827433      4.213733
   -2.387610    -2.827433      4.461224
   -2.324779    -2.827433      4.741155
   -2.261947    -2.827433      5.060470
   -2.199115    -2.827433      5.478398
   -2.136283    -2.827433      6.000265
   -2.073451    -2.827433      6.564607
   -2.010619    -2.827433      7.075137
   -1.947787    -2.827433      7.484630
   -1.884956    -2.827433      7.791499
   -1.822124    -2.827433      7.992530
   -1.759292    -2.827433      8.076164
   -1.696460    -2.827433      8.036080
   -1.633628    -2.827433      7.948547
   -1.570796    -2.827433      7.936815
   -1.507964    -2.827433      8.004305
   -1.445133    -2.827433      8.046269
   -1.382301    -2.827433      8.097476
   -1.319469    -2.827433      8.324640
   -1.256637    -2.827433      8.797735
   -1.193805    -2.827433      9.513157
   -1.130973    -2.827433     10.471502
   -1.068142    -2.827433     11.644523
   -1.005310    -2.827433     13.048159
   -0.942478    -2.827433     14.805899
   -0.879646    -2.827433     17.039810
   -0.816814    -2.827433     19.778729
   -0.753982    -2.827433     22.891799
   -0.691150    -2.827433     25.972444
   -0.628319    -2.827433     28.705200
   -0.565487    -2.827433     31.488955
   -0.502655    -2.827433     34.770274
   -0.439823    -2.827433     38.604541
   -0.376991    -2.827433     42.979748
   -0.314159    -2.827433     48.054470
   -0.251327    -2.827433     53.451274
   -0.188496    -2.827433     54.099723
   -0.125664    -2.827433     52.316238
   -0.062832    -2.827433     49.833964
    0.000000    -2.827433     45.517951
    0.062832    -2.827433     41.387600
    0.125664    -2.827433     38.256114
    0.188496    -2.827433     35.982595
    0.251327    -2.827433     33.778229
    0.314159    -2.827433     30.862667
    0.376991    -2.827433     27.897694
    0.439823    -2.827433     25.506849
    0.502655    -2.827433     23.650964
    0.565487    -2.827433     22.001666
    0.628319    -2.827433     20.330773
    0.691150    -2.827433     18.775950
    0.753982    -2.827433     17.577149
    0.816814    -2.827433     16.786403
    0.879646    -2.827433     16.296059
    0.942478    -2.827433     16.021250
    1.005310    -2.827433     15.981280
    1.068142    -2.827433     16.208116
    1.130973    -2.827433     16.715005
    1.193805    -2.827433     17.539272
    1.256637    -2.827433     18.687107
    1.319469    -2.827433     20.064899
    1.382301    -2.827433     21.574274
    1.445133    -2.827433     23.218358
    1.507964    -2.827433     24.962998
    1.570796    -2.827433     26.552905
    1.633628    -2.827433     27.718913
    1.696460    -2.827433     28.603505
    1.759292    -2.827433     29.503854
    1.822124    -2.827433     30.478677
    1.884956    -2.827433     31.412477
    1.947787    -2.827433     32.136274
    2.010619    -2.827433     32.430557
    2.073451    -2.827433     32.323199
    2.136283    -2.827433     32.151327
    2.199115    -2.827433     32.056160
    2.261947    -2.827433     31.923658
    2.324779    -2.827433     31.674138
    2.387610    -2.827433     31.376569
    2.450442    -2.827433     31.105307
    2.513274    -2.827433     30.874702
    2.576106    -2.827433     30.602230
    2.638938    -2.827433     29.891077
    2.701770    -2.827433     28.293909
    2.764602    -2.827433     26.083350
    2.827433    -2.827433     23.843892
    2.890265    -2.827433     21.832527
    2.953097    -2.827433     20.002534
    3.015929    -2.827433     18.217691
    3.078761    -2.827433     16.390234

   -3.141593    -2.764602     15.566158
   -3.078761    -2.764602     13.432667
   -3.015929    -2.764602     11.463344
   -2.953097    -2.764602      9.845894
   -2.890265    -2.764602      8.607766
   -2.827433    -2.764602      7.689709
   -2.764602    -2.764602      6.958493
   -2.701770    -2.764602      6.259851
   -2.638938    -2.764602      5.578204
   -2.576106    -2.764602      5.031689
   -2.513274    -2.764602      4.730556
   -2.450442    -2.764602      4.727107
   -2.387610    -2.764602      4.982857
   -2.324779    -2.764602      5.380179
   -2.261947    -2.764602      5.820786
   -2.199115    -2.764602      6.286496
   -2.136283    -2.764602      6.801728
   -2.073451    -2.764602      7.328034
   -2.010619    -2.764602      7.763507
   -1.947787    -2.764602      8.087448
   -1.884956    -2.764602      8.345031
   -1.822124    -2.764602      8.542770
   -1.759292    -2.764602      8.646145
   -1.696460    -2.764602      8.649359
   -1.633628    -2.764602      8.636588
   -1.570796    -2.764602      8.684390
   -1.507964    -2.764602      8.769463
   -1.445133    -2.764602      8.845473
   -1.382301    -2.764602      8.971431
   -1.319469    -2.764602      9.257767
   -1.256637    -2.764602      9.735296
   -1.193805    -2.764602     10.417303
   -1.130973    -2.764602     11.369083
   -1.068142    -2.764602     12.635829
   -1.005310    -2.764602     14.250985
   -0.942478    -2.764602     16.291549
   -0.879646    -2.764602     18.842529
   -0.816814    -2.764602     21.951714
   -0.753982    -2.764602     25.545168
   -0.691150    -2.764602     29.116479
   -0.628319    -2.764602     31.909876
   -0.565487    -2.764602     34.263826
   -0.502655    -2.764602     36.830510
   -0.439823    -2.764602     39.894066
   -0.376991    -2.764602     43.711590
   -0.314159    -2.764602     48.466369
   -0.251327    -2.764602     52.626401
   -0.188496    -2.764602     51.361527
   -0.125664    -2.764602     49.606957
   -0.062832    -2.764602     48.053339
    0.000000    -2.764602     44.785012
    0.062832    -2.764602     40.797865
    0.125664    -2.764602     37.503186
    0.188496    -2.764602     34.942899
    0.251327    -2.764602     32.559861
    0.314159    -2.764602     29.801406
    0.376991    -2.764602     27.028032
    0.439823    -2.764602     24.717207
    0.502655    -2.764602     22.860829
    0.565487    -2.764602     21.204050
    0.628319    -2.764602     19.606113
    0.691150    -2.764602     18.191172
    0.753982    -2.764602     17.129065
    0.816814    -2.764602     16.440202
    0.879646    -2.764602     16.029272
    0.942478    -2.764602     15.840154
    1.005310    -2.764602     15.888372
    1.068142    -2.764602     16.169492
    1.130973    -2.764602     16.679581
    1.193805    -2.764602     17.477861
    1.256637    -2.764602     18.610764
    1.319469    -2.764602     20.026455
    1.382301    -2.764602     21.643534
    1.445133    -2.764602     23.444442
    1.507964    -2.764602     25.377633
    1.570796    -2.764602     27.163229
    1.633628    -2.764602     28.421421
    1.696460    -2.764602     29.226985
    1.759292    -2.764602     29.981709
    1.822124    -2.764602     30.901209
    1.884956    -2.764602     31.941720
    1.947787    -2.764602     32.785746
    2.010619    -2.764602     32.993320
    2.073451    -2.764602     32.703926
    2.136283    -2.764602     32.439264
    2.199115    -2.764602     32.353011
    2.261947    -2.764602     32.283179
    2.324779    -2.764602     32.096101
    2.387610    -2.764602     31.847472
    2.450442    -2.764602     31.601015
    2.513274    -2.764602     31.378627
    2.576106    -2.764602     31.165588
    2.638938    -2.764602     30.605022
    2.701770    -2.764602     29.089396
    2.764602    -2.764602     26.827957
    2.827433    -2.764602     24.567880
    2.890265    -2.764602     22.620251
    2.953097    -2.764602     20.917213
    3.015929    -2.764602     19.287414
    3.078761    -2.764602     17.554373

   -3.141593    -2.701770     16.535295
   -3.078761    -2.701770     14.240244
   -3.015929    -2.701770     12.159002
   -2.953097    -2.701770     10.501903
   -2.890265    -2.701770      9.288769
   -2.827433    -2.701770      8.419406
   -2.764602    -2.701770      7.713466
   -2.701770    -2.701770      7.022823
   -2.638938    -2.701770      6.355012
   -2.576106    -2.701770      5.787526
   -2.513274    -2.701770      5.404415
   -2.450442    -2.701770      5.305613
   -2.387610    -2.701770      5.516933
   -2.324779    -2.701770      5.938424
   -2.261947    -2.701770      6.423022
   -2.199115    -2.701770      6.914761
   -2.136283    -2.701770      7.452156
   -2.073451    -2.701770      7.987449
   -2.010619    -2.701770      8.390013
   -1.947787    -2.701770      8.662240
   -1.884956    -2.701770      8.892968
   -1.822124    -2.701770      9.089548
   -1.759292    -2.701770      9.201523
   -1.696460    -2.701770      9.254605
   -1.633628    -2.701770      9.350513
   -1.570796    -2.701770      9.491579
   -1.507964    -2.701770      9.584258
   -1.445133    -2.701770      9.643190
   -1.382301    -2.701770      9.814752
   -1.319469    -2.701770     10.196633
   -1.256637    -2.701770     10.754884
   -1.193805    -2.701770     11.465483
   -1.130973    -2.701770     12.435135
   -1.068142    -2.701770     13.786273
   -1.005310    -2.701770     15.581430
   -0.942478    -2.701770     17.858828
   -0.879646    -2.701770     20.645657
   -0.816814    -2.701770     23.935390
   -0.753982    -2.701770     27.534143
   -0.691150    -2.701770     30.738596
   -0.628319    -2.701770     33.133363
   -0.565487    -2.701770     35.413585
   -0.502655    -2.701770     38.040987
   -0.439823    -2.701770     41.180733
   -0.376991    -2.701770     45.055839
   -0.314159    -2.701770     49.740212
   -0.251327    -2.701770     52.004147
   -0.188496    -2.701770     49.676804
   -0.125664    -2.701770     47.797787
   -0.062832    -2.701770     46.288856
    0.000000    -2.701770     43.682381
    0.062832    -2.701770     40.076365
    0.125664    -2.701770     36.656721
    0.188496    -2.701770     33.710305
    0.251327    -2.701770     31.000974
    0.314159    -2.701770     28.275666
    0.376991    -2.701770     25.692388
    0.439823    -2.701770     23.501403
    0.502655    -2.701770     21.705031
    0.565487    -2.701770     20.145274
    0.628319    -2.701770     18.718655
    0.691150    -2.701770     17.491865
    0.753982    -2.701770     16.591423
    0.816814    -2.701770     16.041208
    0.879646    -2.701770     15.759699
    0.942478    -2.701770     15.691320
    1.005310    -2.701770     15.846131
    1.068142    -2.701770     16.221880
    1.130973    -2.701770     16.814045
    1.193805    -2.701770     17.671715
    1.256637    -2.701770     18.845262
    1.319469    -2.701770     20.305360
    1.382301    -2.701770     21.977719
    1.445133    -2.701770     23.817203
    1.507964    -2.701770     25.769402
    1.570796    -2.701770     27.646099
    1.633628    -2.701770     29.087297
    1.696460    -2.701770     29.960931
    1.759292    -2.701770     30.636910
    1.822124    -2.701770     31.447840
    1.884956    -2.701770     32.393341
